,State_,City_ID,City,Lat,Long
12240,MI,12241,Sidnaw,46.504722,-88.708333
12241,MI,12242,Sidney,43.23579,-85.120671
12242,MI,12243,Silverwood,43.31413,-83.271974
12243,MI,12244,Six Lakes,43.433714,-85.141569
12244,MI,12245,Skandia,46.349049,-87.248094
12245,MI,12246,Skanee,46.874732,-88.173189
12246,MI,12247,Smiths Creek,42.922072,-82.574516
12247,MI,12248,Smyrna,43.059444,-85.262778
12248,MI,12249,Snover,43.488649,-82.930063
12249,MI,12250,Sodus,42.052082,-86.3921
12250,MI,12251,Somerset,42.044732,-84.39472
12251,MI,12252,Somerset Center,42.051111,-84.413611
12252,MI,12253,South Boardman,44.640143,-85.2472
12253,MI,12254,South Branch,44.501403,-83.868574
12254,MI,12255,South Haven,42.404096,-86.254207
12255,MI,12256,South Lyon,42.456678,-83.658951
12256,MI,12257,South Range,47.07,-88.643056
12257,MI,12258,South Rockwood,42.062405,-83.266302
12258,MI,12259,Southfield,42.46302,-83.288048
12259,MI,12260,Southgate,42.204434,-83.199919
12260,MI,12261,Spalding,45.695747,-87.4964
12261,MI,12262,Sparta,43.161867,-85.687668
12262,MI,12263,Spring Arbor,42.206861,-84.550127
12263,MI,12264,Spring Lake,43.088741,-86.19151
12264,MI,12265,Springport,42.38055,-84.703888
12265,MI,12266,Spruce,44.822443,-83.504391
12266,MI,12267,Stambaugh,46.081111,-88.626944
12267,MI,12268,Standish,43.973287,-83.943297
12268,MI,12269,Stanton,43.305841,-85.099548
12269,MI,12270,Stanwood,43.601728,-85.444607
12270,MI,12271,Stephenson,45.416594,-87.62579
12271,MI,12272,Sterling,44.067837,-84.012567
12272,MI,12273,Sterling Heights,42.564782,-83.070135
12273,MI,12274,Stevensville,42.021968,-86.511862
12274,MI,12275,Stockbridge,42.460404,-84.175178
12275,MI,12276,Strongs,46.365278,-85.035278
12276,MI,12277,Sturgis,41.808934,-85.426357
12277,MI,12278,Sumner,43.309144,-84.790662
12278,MI,12279,Sunfield,42.769314,-84.981305
12279,MI,12280,Suttons Bay,44.965613,-85.642264
12280,MI,12281,Swartz Creek,42.946776,-83.817005
12281,MI,12282,Sylvan Beach,43.41,-86.348611
12282,MI,12283,Tawas City,44.267485,-83.544905
12283,MI,12284,Taylor,42.231738,-83.267269
12284,MI,12285,Tecumseh,41.995297,-83.955485
12285,MI,12286,Tekonsha,42.086326,-84.992602
12286,MI,12287,Temperance,41.768229,-83.579739
12287,MI,12288,Thompsonville,44.519833,-85.945973
12288,MI,12289,Three Oaks,41.814976,-86.615411
12289,MI,12290,Three Rivers,41.959598,-85.637125
12290,MI,12291,Tipton,42.036911,-84.07684
12291,MI,12292,Toivola,46.985447,-88.860657
12292,MI,12293,Topinabee,45.483889,-84.595278
12293,MI,12294,Tower,45.341619,-84.303496
12294,MI,12295,Traverse City,44.74365,-85.618869
12295,MI,12296,Trenary,46.194738,-86.950183
12296,MI,12297,Trenton,42.134304,-83.218142
12297,MI,12298,Trout Creek,46.486426,-89.026962
12298,MI,12299,Trout Lake,46.193611,-85.018889
12299,MI,12300,Troy,42.5609,-83.1471
12300,MI,12301,Trufant,43.315611,-85.368489
12301,MI,12302,Turner,44.10543,-83.650679
12302,MI,12303,Tuscola,43.326389,-83.657222
12303,MI,12304,Tustin,44.107181,-85.490143
12304,MI,12305,Twin Lake,43.341378,-86.163316
12305,MI,12306,Twining,44.12929,-83.849118
12306,MI,12307,Ubly,43.689631,-82.964013
12307,MI,12308,Union,41.782678,-85.852905
12308,MI,12309,Union City,42.055134,-85.135637
12309,MI,12310,Union Lake,42.614722,-83.446944
12310,MI,12311,Union Pier,41.82555,-86.691146
12311,MI,12312,Unionville,43.647341,-83.469898
12312,MI,12313,University Center,43.5608,-83.9899
12313,MI,12314,Utica,42.663694,-82.996547
12314,MI,12315,Vandalia,41.895506,-85.875546
12315,MI,12316,Vanderbilt,45.153247,-84.651134
12316,MI,12317,Vassar,43.369052,-83.584449
12317,MI,12318,Vermontville,42.63921,-85.010984
12318,MI,12319,Vernon,42.939167,-84.029444
12319,MI,12320,Vestaburg,43.387025,-84.908168
12320,MI,12321,Vicksburg,42.120896,-85.502376
12321,MI,12322,Vulcan,45.762257,-87.816811
12322,MI,12323,Wakefield,46.475184,-89.942446
12323,MI,12324,Waldron,41.738608,-84.449636
12324,MI,12325,Walhalla,43.953611,-86.114722
12325,MI,12326,Walkerville,43.762559,-86.082991
12326,MI,12327,Wallace,45.301657,-87.580457
12327,MI,12328,Walled Lake,42.550384,-83.479623
12328,MI,12329,Walloon Lake,45.266111,-84.933611
12329,MI,12330,Warren,42.5159,-82.9824
12330,MI,12331,Washington,42.726202,-83.026805
12331,MI,12332,Waterford,42.643751,-83.407602
12332,MI,12333,Waters,44.879722,-84.698611
12333,MI,12334,Watersmeet,46.25416,-89.210836
12334,MI,12335,Watervliet,42.193804,-86.26037
12335,MI,12336,Watton,46.513698,-88.599298
12336,MI,12337,Wayland,42.664268,-85.619112
12337,MI,12338,Wayne,42.276805,-83.375812
12338,MI,12339,Webberville,42.662981,-84.17013
12339,MI,12340,Weidman,43.645284,-85.004567
12340,MI,12341,Wells,45.784866,-87.073443
12341,MI,12342,Wellston,44.213266,-85.955475
12342,MI,12343,West Bloomfield,42.542366,-83.379313
12343,MI,12344,West Branch,44.279032,-84.228623
12344,MI,12345,West Olive,42.909912,-86.131726
12345,MI,12346,Westland,42.318882,-83.374908
12346,MI,12347,Weston,41.770278,-84.097778
12347,MI,12348,Westphalia,42.912308,-84.785567
12348,MI,12349,Wetmore,46.353518,-86.634537
12349,MI,12350,Wheeler,43.396224,-84.424335
12350,MI,12351,White Cloud,43.539803,-85.75864
12351,MI,12352,White Lake,42.658004,-83.539838
12352,MI,12353,White Pigeon,41.792891,-85.67501
12353,MI,12354,White Pine,46.753889,-89.583889
12354,MI,12355,Whitehall,43.390358,-86.331453
12355,MI,12356,Whitmore Lake,42.428904,-83.78282
12356,MI,12357,Whittaker,42.128056,-83.599722
12357,MI,12358,Whittemore,44.232514,-83.806842
12358,MI,12359,Williamsburg,44.801952,-85.434732
12359,MI,12360,Williamston,42.696652,-84.292596
12360,MI,12361,Willis,42.129249,-83.568741
12361,MI,12362,Wilson,45.664855,-87.399734
12362,MI,12363,Winn,43.523333,-84.901667
12363,MI,12364,Wixom,42.534037,-83.528486
12364,MI,12365,Wolverine,45.286148,-84.606477
12365,MI,12366,Woodland,42.705654,-85.13261
12366,MI,12367,Wyandotte,42.196065,-83.182112
12367,MI,12368,Wyoming,42.900867,-85.705775
12368,MI,12369,Yale,43.122429,-82.797899
12369,MI,12370,Ypsilanti,42.232544,-83.633621
12370,MI,12371,Zeeland,42.825586,-86.010408
12371,MN,12372,Ada,47.315597,-96.503569
12372,MN,12373,Adams,43.559119,-92.730494
12373,MN,12374,Adolph,46.841,-92.2201
12374,MN,12375,Adrian,43.619683,-95.927261
12375,MN,12376,Afton,44.86965,-92.823358
12376,MN,12377,Ah Gwah Ching,46.242778,-93.274722
12377,MN,12378,Aitkin,46.479929,-93.645413
12378,MN,12379,Akeley,47.000987,-94.72343
12379,MN,12380,Albany,45.615114,-94.574022
12380,MN,12381,Albert Lea,43.653678,-93.370672
12381,MN,12382,Alberta,45.557086,-96.049772
12382,MN,12383,Albertville,45.253425,-93.646899
12383,MN,12384,Alborn,46.978229,-92.557937
12384,MN,12385,Alden,43.646586,-93.582307
12385,MN,12386,Aldrich,46.402538,-94.992017
12386,MN,12387,Alexandria,45.881747,-95.381994
12387,MN,12388,Almelund,45.491389,-92.785278
12388,MN,12389,Alpha,43.594594,-94.905088
12389,MN,12390,Altura,44.136114,-91.974474
12390,MN,12391,Alvarado,48.201968,-96.991457
12391,MN,12392,Amboy,43.890326,-94.177353
12392,MN,12393,Andover,45.25068,-93.284531
12393,MN,12394,Angle Inlet,49.324924,-95.090248
12394,MN,12395,Angora,47.757738,-92.641332
12395,MN,12396,Annandale,45.248272,-94.106072
12396,MN,12397,Anoka,45.238537,-93.407822
12397,MN,12398,Appleton,45.20543,-95.994872
12398,MN,12399,Arco,44.409147,-96.199913
12399,MN,12400,Argyle,48.331418,-96.867096
12400,MN,12401,Arlington,44.615279,-94.076195
12401,MN,12402,Ashby,46.078066,-95.821417
12402,MN,12403,Askov,46.196408,-92.752812
12403,MN,12404,Atwater,45.111645,-94.793779
12404,MN,12405,Audubon,46.871887,-95.988136
12405,MN,12406,Aurora,47.495096,-92.241486
12406,MN,12407,Austin,43.669538,-92.978374
12407,MN,12408,Avoca,43.970553,-95.600152
12408,MN,12409,Avon,45.612168,-94.436029
12409,MN,12410,Babbitt,47.709121,-91.956951
12410,MN,12411,Backus,46.869905,-94.395918
12411,MN,12412,Badger,48.791294,-96.096523
12412,MN,12413,Bagley,47.487024,-95.41334
12413,MN,12414,Balaton,44.225253,-95.88377
12414,MN,12415,Barnesville,46.677296,-96.37269
12415,MN,12416,Barnum,46.519616,-92.629167
12416,MN,12417,Barrett,45.899555,-95.875391
12417,MN,12418,Barry,45.547446,-96.560527
12418,MN,12419,Battle Lake,46.314175,-95.714395
12419,MN,12420,Baudette,48.692724,-94.599479
12420,MN,12421,Baxter,46.343333,-94.286389
12421,MN,12422,Bayport,45.021405,-92.784375
12422,MN,12423,Beardsley,45.553855,-96.706013
12423,MN,12424,Beaver Bay,47.257778,-91.300278
12424,MN,12425,Beaver Creek,43.622343,-96.369771
12425,MN,12426,Becker,45.436539,-93.840966
12426,MN,12427,Bejou,47.44909,-95.945423
12427,MN,12428,Belgrade,45.486522,-94.969877
12428,MN,12429,Belle Plaine,44.613852,-93.760394
12429,MN,12430,Bellingham,45.155626,-96.32235
12430,MN,12431,Beltrami,47.572118,-96.454864
12431,MN,12432,Belview,44.605486,-95.317757
12432,MN,12433,Bemidji,47.488071,-94.848809
12433,MN,12434,Bena,47.347732,-94.251921
12434,MN,12435,Benedict,47.158056,-94.690278
12435,MN,12436,Benson,45.312904,-95.576644
12436,MN,12437,Bertha,46.251457,-95.035733
12437,MN,12438,Bethel,45.394114,-93.233088
12438,MN,12439,Big Falls,48.156028,-93.729629
12439,MN,12440,Big Lake,45.350648,-93.739917
12440,MN,12441,Bigelow,43.533612,-95.651527
12441,MN,12442,Bigfork,47.750227,-93.670699
12442,MN,12443,Bingham Lake,43.894155,-95.04571
12443,MN,12444,Birchdale,48.624696,-94.167652
12444,MN,12445,Bird Island,44.750729,-94.871634
12445,MN,12446,Biwabik,47.533056,-92.34
12446,MN,12447,Blackduck,47.738136,-94.496072
12447,MN,12448,Blomkest,44.939512,-95.063955
12448,MN,12449,Blooming Prairie,43.897732,-93.06081
12449,MN,12450,Blue Earth,43.639426,-94.092379
12450,MN,12451,Bluffton,46.491795,-95.223592
12451,MN,12452,Bock,45.784427,-93.553658
12452,MN,12453,Borup,47.189641,-96.552969
12453,MN,12454,Bovey,47.286788,-93.372322
12454,MN,12455,Bowlus,45.81212,-94.417533
12455,MN,12456,Bowstring,47.543056,-93.796389
12456,MN,12457,Boyd,44.850725,-95.942102
12457,MN,12458,Braham,45.717547,-93.203695
12458,MN,12459,Brainerd,46.357219,-94.201873
12459,MN,12460,Brandon,46.0039,-95.578769
12460,MN,12461,Breckenridge,46.27966,-96.56222
12461,MN,12462,Brewster,43.703223,-95.480676
12462,MN,12463,Bricelyn,43.574628,-93.821081
12463,MN,12464,Brimson,47.314162,-91.862521
12464,MN,12465,Britt,47.65496,-92.632062
12465,MN,12466,Brook Park,45.938694,-92.98347
12466,MN,12467,Brooks,47.812942,-96.011663
12467,MN,12468,Brookston,46.838425,-92.643005
12468,MN,12469,Brooten,45.493171,-95.090049
12469,MN,12470,Browerville,46.090525,-94.834581
12470,MN,12471,Browns Valley,45.606934,-96.80625
12471,MN,12472,Brownsdale,43.724761,-92.873752
12472,MN,12473,Brownsville,43.670732,-91.301226
12473,MN,12474,Brownton,44.728145,-94.330611
12474,MN,12475,Bruno,46.284496,-92.618994
12475,MN,12476,Buckman,45.8975,-94.093333
12476,MN,12477,Buffalo,45.181371,-93.863479
12477,MN,12478,Buffalo Lake,44.770885,-94.591207
12478,MN,12479,Buhl,47.493611,-92.777778
12479,MN,12480,Burnsville,44.767778,-93.2775
12480,MN,12481,Burtrum,45.88803,-94.696214
12481,MN,12482,Butterfield,43.965417,-94.795627
12482,MN,12483,Byron,44.037333,-92.630753
12483,MN,12484,Caledonia,43.622079,-91.483657
12484,MN,12485,Callaway,47.007642,-95.943964
12485,MN,12486,Calumet,47.321944,-93.276667
12486,MN,12487,Cambridge,45.557591,-93.288935
12487,MN,12488,Campbell,46.129645,-96.437169
12488,MN,12489,Canby,44.720187,-96.278394
12489,MN,12490,Cannon Falls,44.495985,-92.863995
12490,MN,12491,Canton,43.566687,-91.912957
12491,MN,12492,Canyon,47.078525,-92.459361
12492,MN,12493,Carlos,45.972572,-95.310468
12493,MN,12494,Carlton,46.6484,-92.470984
12494,MN,12495,Carver,44.716898,-93.687949
12495,MN,12496,Cass Lake,47.35155,-94.611896
12496,MN,12497,Castle Rock,44.594216,-93.109241
12497,MN,12498,Cedar,45.336494,-93.265834
12498,MN,12499,Center City,45.393889,-92.816389
12499,MN,12500,Ceylon,43.538243,-94.614908
12500,MN,12501,Champlin,45.170042,-93.381927
12501,MN,12502,Chandler,43.916308,-95.929616
12502,MN,12503,Chanhassen,44.867924,-93.535906
12503,MN,12504,Chaska,44.806071,-93.608314
12504,MN,12505,Chatfield,43.836201,-92.157351
12505,MN,12506,Chisago City,45.361144,-92.892134
12506,MN,12507,Chisholm,47.500744,-92.861693
12507,MN,12508,Chokio,45.552369,-96.17331
12508,MN,12509,Circle Pines,45.152841,-93.143984
12509,MN,12510,Clara City,44.963912,-95.349902
12510,MN,12511,Claremont,44.05223,-92.988839
12511,MN,12512,Clarissa,46.137305,-94.95719
12512,MN,12513,Clarkfield,44.774261,-95.830405
12513,MN,12514,Clarks Grove,43.762971,-93.323222
12514,MN,12515,Clear Lake,45.479477,-93.968391
12515,MN,12516,Clearbrook,47.714581,-95.375185
12516,MN,12517,Clearwater,45.387694,-94.045246
12517,MN,12518,Clements,44.39432,-95.047447
12518,MN,12519,Cleveland,44.32014,-93.828622
12519,MN,12520,Climax,47.653011,-96.802647
12520,MN,12521,Clinton,45.457659,-96.418161
12521,MN,12522,Clitherall,46.31693,-95.585822
12522,MN,12523,Clontarf,45.373418,-95.678629
12523,MN,12524,Cloquet,46.726041,-92.45282
12524,MN,12525,Cohasset,47.269112,-93.639154
12525,MN,12526,Cokato,45.074761,-94.191054
12526,MN,12527,Cold Spring,45.449976,-94.437823
12527,MN,12528,Coleraine,47.288889,-93.4275
12528,MN,12529,Collegeville,45.594444,-94.362778
12529,MN,12530,Cologne,44.764591,-93.798249
12530,MN,12531,Comfrey,44.111069,-94.91345
12531,MN,12532,Comstock,46.666703,-96.739752
12532,MN,12533,Conger,43.611417,-93.522358
12533,MN,12534,Cook,47.844193,-92.721038
12534,MN,12535,Correll,45.290742,-96.175266
12535,MN,12536,Cosmos,44.958969,-94.697827
12536,MN,12537,Cottage Grove,44.830824,-92.939283
12537,MN,12538,Cotton,47.163803,-92.444921
12538,MN,12539,Cottonwood,44.600251,-95.692508
12539,MN,12540,Courtland,44.279083,-94.348229
12540,MN,12541,Crane Lake,48.259387,-92.489596
12541,MN,12542,Cromwell,46.671784,-92.873942
12542,MN,12543,Crookston,47.779694,-96.593078
12543,MN,12544,Crosby,46.509084,-93.987448
12544,MN,12545,Crosslake,46.678644,-94.114256
12545,MN,12546,Crystal Bay,44.953056,-93.576111
12546,MN,12547,Currie,44.094616,-95.695323
12547,MN,12548,Cushing,46.202194,-94.618452
12548,MN,12549,Cyrus,45.569483,-95.706965
12549,MN,12550,Dakota,43.914806,-91.39404
12550,MN,12551,Dalbo,45.678735,-93.441918
12551,MN,12552,Dalton,46.154414,-95.850017
12552,MN,12553,Danube,44.795567,-95.078366
12553,MN,12554,Danvers,45.341853,-95.886194
12554,MN,12555,Darfur,44.061034,-94.813416
12555,MN,12556,Darwin,45.102949,-94.424926
12556,MN,12557,Dassel,45.103208,-94.330475
12557,MN,12558,Dawson,44.931737,-96.015014
12558,MN,12559,Dayton,45.198164,-93.466795
12559,MN,12560,Deer Creek,46.411193,-95.267265
12560,MN,12561,Deer River,47.382867,-93.84979
12561,MN,12562,Deerwood,46.444571,-93.884863
12562,MN,12563,Delano,45.034222,-93.801644
12563,MN,12564,Delavan,43.771859,-94.022488
12564,MN,12565,Dennison,44.423884,-92.974779
12565,MN,12566,Dent,46.555417,-95.764357
12566,MN,12567,Detroit Lakes,46.834877,-95.800606
12567,MN,12568,Dexter,43.715962,-92.726764
12568,MN,12569,Dilworth,46.878168,-96.70222
12569,MN,12570,Dodge Center,44.032514,-92.855376
12570,MN,12571,Donaldson,48.579792,-96.857894
12571,MN,12572,Donnelly,45.70137,-96.064937
12572,MN,12573,Dover,44.001457,-92.141511
12573,MN,12574,Dovray,44.05967,-95.527082
12574,MN,12575,Duluth,47.094431,-91.846731
12575,MN,12576,Dumont,45.671742,-96.406123
12576,MN,12577,Dundas,44.395537,-93.20369
12577,MN,12578,Dunnell,43.553052,-94.787558
12578,MN,12579,Eagle Bend,46.117017,-95.096061
12579,MN,12580,Eagle Lake,44.154587,-93.871912
12580,MN,12581,East Grand Forks,47.931802,-97.021262
12581,MN,12582,Easton,43.758126,-93.933994
12582,MN,12583,Echo,44.631046,-95.418223
12583,MN,12584,Eden Prairie,44.857426,-93.437573
12584,MN,12585,Eden Valley,45.302006,-94.603911
12585,MN,12586,Edgerton,43.882419,-96.146333
12586,MN,12587,Effie,47.847187,-93.579905
12587,MN,12588,Eitzen,43.508056,-91.461389
12588,MN,12589,Elbow Lake,45.995267,-95.967149
12589,MN,12590,Elgin,44.135837,-92.253493
12590,MN,12591,Elizabeth,46.406218,-96.085093
12591,MN,12592,Elk River,45.313601,-93.5814
12592,MN,12593,Elko,44.58945,-93.383555
12593,MN,12594,Elkton,43.634806,-92.710407
12594,MN,12595,Ellendale,43.882591,-93.319492
12595,MN,12596,Ellsworth,43.526539,-96.011248
12596,MN,12597,Elmore,43.520065,-94.098368
12597,MN,12598,Elrosa,45.562778,-94.946944
12598,MN,12599,Ely,47.903435,-91.857042
12599,MN,12600,Elysian,44.22313,-93.696498
12600,MN,12601,Embarrass,47.665847,-92.21011
12601,MN,12602,Emily,46.747791,-93.948385
12602,MN,12603,Emmons,43.508851,-93.482441
12603,MN,12604,Erhard,46.494817,-96.059264
12604,MN,12605,Erskine,47.661817,-96.012173
12605,MN,12606,Esko,46.712551,-92.356918
12606,MN,12607,Essig,44.323754,-94.56823
12607,MN,12608,Euclid,48.033804,-96.921496
12608,MN,12609,Evansville,46.01525,-95.695067
12609,MN,12610,Eveleth,47.451047,-92.528037
12610,MN,12611,Excelsior,44.900704,-93.579132
12611,MN,12612,Eyota,44.004294,-92.244068
12612,MN,12613,Fairfax,44.532942,-94.725626
12613,MN,12614,Fairmont,43.637592,-94.45095
12614,MN,12615,Faribault,44.294457,-93.28179
12615,MN,12616,Farmington,44.662799,-93.153891
12616,MN,12617,Farwell,45.724424,-95.665583
12617,MN,12618,Federal Dam,47.206914,-94.257519
12618,MN,12619,Felton,47.070528,-96.505225
12619,MN,12620,Fergus Falls,46.289723,-96.064338
12620,MN,12621,Fertile,47.521367,-96.237127
12621,MN,12622,Fifty Lakes,46.746997,-94.065555
12622,MN,12623,Finland,47.419716,-91.209597
12623,MN,12624,Finlayson,46.212111,-92.938924
12624,MN,12625,Fisher,47.838145,-96.880312
12625,MN,12626,Flensburg,45.950899,-94.530767
12626,MN,12627,Flom,47.166111,-96.130556
12627,MN,12628,Floodwood,46.907589,-92.916682
12628,MN,12629,Foley,45.708687,-93.868459
12629,MN,12630,Forbes,47.306944,-92.603056
12630,MN,12631,Forest Lake,45.268499,-92.974894
12631,MN,12632,Foreston,45.702842,-93.695755
12632,MN,12633,Fort Ripley,46.20988,-94.252696
12633,MN,12634,Fosston,47.581584,-95.743082
12634,MN,12635,Fountain,43.728404,-92.142288
12635,MN,12636,Foxhome,46.258366,-96.317579
12636,MN,12637,Franklin,44.542132,-94.893094
12637,MN,12638,Frazee,46.756469,-95.521159
12638,MN,12639,Freeborn,43.784763,-93.574543
12639,MN,12640,Freeport,45.673146,-94.678529
12640,MN,12641,Frontenac,44.487176,-92.328103
12641,MN,12642,Frost,43.563796,-93.936099
12642,MN,12643,Fulda,43.875298,-95.597937
12643,MN,12644,Garden City,44.046748,-94.179084
12644,MN,12645,Garfield,45.995309,-95.450044
12645,MN,12646,Garrison,46.263725,-93.936343
12646,MN,12647,Garvin,44.229318,-95.767215
12647,MN,12648,Gary,47.367491,-96.215233
12648,MN,12649,Gatzke,48.410416,-95.790305
12649,MN,12650,Gaylord,44.546298,-94.195543
12650,MN,12651,Geneva,43.82354,-93.267096
12651,MN,12652,Georgetown,47.099865,-96.726996
12652,MN,12653,Ghent,44.507843,-95.893642
12653,MN,12654,Gibbon,44.560587,-94.54668
12654,MN,12655,Gilbert,47.488487,-92.402464
12655,MN,12656,Gilman,45.774178,-93.946876
12656,MN,12657,Glencoe,44.778001,-94.161554
12657,MN,12658,Glenville,43.557749,-93.261761
12658,MN,12659,Glenwood,45.642911,-95.38681
12659,MN,12660,Glyndon,46.882023,-96.558338
12660,MN,12661,Gonvick,47.749009,-95.499014
12661,MN,12662,Good Thunder,43.995187,-94.067662
12662,MN,12663,Goodhue,44.402178,-92.571743
12663,MN,12664,Goodland,47.192426,-93.146914
12664,MN,12665,Goodridge,48.068586,-95.728344
12665,MN,12666,Graceville,45.560248,-96.420925
12666,MN,12667,Granada,43.706082,-94.330731
12667,MN,12668,Grand Marais,47.77577,-90.339114
12668,MN,12669,Grand Meadow,43.710065,-92.569203
12669,MN,12670,Grand Portage,47.959065,-89.698862
12670,MN,12671,Grand Rapids,47.2378,-93.53
12671,MN,12672,Grandy,45.635278,-93.195
12672,MN,12673,Granite Falls,44.808749,-95.551557
12673,MN,12674,Grasston,45.772926,-93.196226
12674,MN,12675,Green Isle,44.668665,-93.932635
12675,MN,12676,Greenbush,48.695667,-96.187091
12676,MN,12677,Greenwald,45.601667,-94.859722
12677,MN,12678,Grey Eagle,45.81069,-94.832075
12678,MN,12679,Grove City,45.153172,-94.687843
12679,MN,12680,Grygla,48.307068,-95.639805
12680,MN,12681,Gully,47.769745,-95.641034
12681,MN,12682,Hackensack,46.988442,-94.503324
12682,MN,12683,Hallock,48.774855,-96.944486
12683,MN,12684,Halma,48.666895,-96.596899
12684,MN,12685,Halstad,47.355114,-96.798038
12685,MN,12686,Hamburg,44.731452,-93.964317
12686,MN,12687,Hamel,45.079951,-93.575957
12687,MN,12688,Hampton,44.602848,-92.946673
12688,MN,12689,Hancock,45.498464,-95.800775
12689,MN,12690,Hanley Falls,44.678862,-95.682492
12690,MN,12691,Hanover,45.155833,-93.666111
12691,MN,12692,Hanska,44.152678,-94.493267
12692,MN,12693,Hardwick,43.791072,-96.21607
12693,MN,12694,Harmony,43.566268,-92.014511
12694,MN,12695,Harris,45.596205,-93.039545
12695,MN,12696,Hartland,43.803989,-93.476953
12696,MN,12697,Hastings,44.718932,-92.862566
12697,MN,12698,Hawley,46.884185,-96.31115
12698,MN,12699,Hayfield,43.892259,-92.817489
12699,MN,12700,Hayward,43.63864,-93.237727
12700,MN,12701,Hector,44.748489,-94.705824
12701,MN,12702,Henderson,44.534398,-93.934487
12702,MN,12703,Hendricks,44.499514,-96.407753
12703,MN,12704,Hendrum,47.26889,-96.79875
12704,MN,12705,Henning,46.325606,-95.385162
12705,MN,12706,Henriette,45.794722,-93.148889
12706,MN,12707,Herman,45.807104,-96.099188
12707,MN,12708,Heron Lake,43.79788,-95.326736
12708,MN,12709,Hewitt,46.32497,-95.050361
12709,MN,12710,Hibbing,47.4156,-92.935582
12710,MN,12711,Hill City,46.996817,-93.599397
12711,MN,12712,Hillman,46.06776,-93.881224
12712,MN,12713,Hills,43.533548,-96.364527
12713,MN,12714,Hinckley,46.018876,-92.899333
12714,MN,12715,Hines,47.732429,-94.647666
12715,MN,12716,Hitterdal,47.001354,-96.28884
12716,MN,12717,Hoffman,45.823292,-95.795482
12717,MN,12718,Hokah,43.750856,-91.345472
12718,MN,12719,Holdingford,45.724924,-94.458091
12719,MN,12720,Holland,44.075904,-96.190277
12720,MN,12721,Hollandale,43.752842,-93.167989
12721,MN,12722,Holloway,45.270805,-95.916374
12722,MN,12723,Holmes City,45.810706,-95.56464
12723,MN,12724,Holyoke,46.466445,-92.374955
12724,MN,12725,Homer,44.021389,-91.556389
12725,MN,12726,Hope,43.979723,-93.345823
12726,MN,12727,Hopkins,44.925,-93.4625
12727,MN,12728,Houston,43.792904,-91.562565
12728,MN,12729,Hovland,47.83415,-90.04757
12729,MN,12730,Howard Lake,45.060833,-94.073056
12730,MN,12731,Howard Lake,45.061594,-94.069515
12731,MN,12732,Hoyt Lakes,47.514957,-92.140046
12732,MN,12733,Hugo,45.1628,-93.003493
12733,MN,12734,Humboldt,48.921111,-97.093056
12734,MN,12735,Huntley,43.723746,-94.201567
12735,MN,12736,Hutchinson,44.894554,-94.384691
12736,MN,12737,Ihlen,43.907222,-96.366944
12737,MN,12738,International Falls,48.583398,-93.40609
12738,MN,12739,Inver Grove Heights,44.841966,-93.034746
12739,MN,12740,Iona,43.902631,-95.771769
12740,MN,12741,Iron,47.411455,-92.619502
12741,MN,12742,Ironton,46.464135,-94.043655
12742,MN,12743,Isabella,47.626719,-91.517327
12743,MN,12744,Isanti,45.468212,-93.226565
12744,MN,12745,Isle,46.169605,-93.474062
12745,MN,12746,Ivanhoe,44.507119,-96.226059
12746,MN,12747,Jackson,43.645732,-94.993827
12747,MN,12748,Jacobson,46.977187,-93.306359
12748,MN,12749,Janesville,44.116778,-93.709462
12749,MN,12750,Jasper,43.856827,-96.385035
12750,MN,12751,Jeffers,44.073678,-95.154664
12751,MN,12752,Jenkins,46.650983,-94.332485
12752,MN,12753,Jordan,44.671321,-93.61946
12753,MN,12754,Kabetogama,48.421834,-93.089549
12754,MN,12755,Kanaranzi,43.54979,-96.111306
12755,MN,12756,Kandiyohi,45.123162,-94.947274
12756,MN,12757,Karlstad,48.591592,-96.551116
12757,MN,12758,Kasota,44.284188,-93.945319
12758,MN,12759,Kasson,44.024029,-92.74642
12759,MN,12760,Keewatin,47.399722,-93.072222
12760,MN,12761,Kelliher,47.927173,-94.538166
12761,MN,12762,Kellogg,44.305396,-92.00839
12762,MN,12763,Kennedy,48.633686,-96.961407
12763,MN,12764,Kenneth,43.763738,-96.10886
12764,MN,12765,Kensington,45.81761,-95.694452
12765,MN,12766,Kent,46.437811,-96.685181
12766,MN,12767,Kenyon,44.255237,-93.019661
12767,MN,12768,Kerkhoven,45.209626,-95.311465
12768,MN,12769,Kerrick,46.379151,-92.578
12769,MN,12770,Kettle River,46.502899,-92.904746
12770,MN,12771,Kiester,43.541445,-93.710191
12771,MN,12772,Kilkenny,44.318532,-93.516397
12772,MN,12773,Kimball,45.343584,-94.302837
12773,MN,12774,Kinney,47.514167,-92.730556
12774,MN,12775,Knife River,46.949444,-91.778889
12775,MN,12776,La Crescent,43.830686,-91.326325
12776,MN,12777,La Salle,44.070833,-94.569444
12777,MN,12778,Lafayette,44.407315,-94.436463
12778,MN,12779,Lake Benton,44.278211,-96.291035
12779,MN,12780,Lake Bronson,48.77868,-96.643145
12780,MN,12781,Lake City,44.430493,-92.283778
12781,MN,12782,Lake Crystal,44.120189,-94.218385
12782,MN,12783,Lake Elmo,44.994609,-92.90565
12783,MN,12784,Lake George,47.214992,-95.002148
12784,MN,12785,Lake Hubert,46.502222,-94.257222
12785,MN,12786,Lake Lillian,44.96603,-94.901443
